,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,protein_id,annotation,locus_tag,gene,start,end,strand,accession,Exp.,DeepSecE,DeepSecE(0.6),Effectidor
4084,4084,4084,4084,4084,4084,4085,NP_463096.1,maltoporin,STM4231,lamB,4452094,4453452,+,NC_003197.2,0,0,0,0
4085,4085,4085,4085,4085,4085,4086,NP_463097.1,maltose regulon protein MalM,STM4232,malM,4453616,4454533,+,NC_003197.2,0,0,0,0
4086,4086,4086,4086,4086,4086,4087,NP_463098.1,chorismate lyase,STM4233,ubiC,4454714,4455211,+,NC_003197.2,0,0,0,0
4087,4087,4087,4087,4087,4087,4088,NP_463099.1,4-hydroxybenzoate polyprenyltransferase,STM4234,ubiA,4455225,4456097,+,NC_003197.2,0,0,0,0
4088,4088,4088,4088,4088,4088,4089,NP_463100.1,glycerol-3-phosphate 1-O-acyltransferase,STM4235,plsB,4456196,4458616,-,NC_003197.2,0,0,0,0
4089,4089,4089,4089,4089,4089,4090,NP_463101.1,diacylglycerol kinase,STM4236,dgkA,4458787,4459155,+,NC_003197.2,0,0,0,0
4090,4090,4090,4090,4090,4090,4091,NP_463102.1,repressor LexA,STM4237,lexA,4459264,4459872,+,NC_003197.2,0,0,0,0
4091,4091,4091,4091,4091,4091,4092,NP_463103.1,DNA-damage-inducible protein F,STM4238,dinF,4460051,4461376,+,NC_003197.2,0,0,0,0
4092,4092,4092,4092,4092,4092,4093,NP_463104.1,putative cytoplasmic protein,STM4239,,4461373,4461486,+,NC_003197.2,0,0,0,0
4093,4093,4093,4093,4093,4093,4094,NP_463105.1,putative cytoplasmic protein,STM4240,yjbJ,4461505,4461717,+,NC_003197.2,0,0,0,0
4094,4094,4094,4094,4094,4094,4095,NP_463106.1,ZnuABC operon transcriptional repressor,STM4241,zur,4461816,4462331,-,NC_003197.2,0,0,0,0
4095,4095,4095,4095,4095,4095,4096,NP_463107.1,conjugal transfer protein,STM4242,,4462578,4463888,+,NC_003197.2,0,0,0,0
4096,4096,4096,4096,4096,4096,4097,NP_463108.1,tRNA dihydrouridine(20/20a) synthase DusA,STM4243,yjbN,4463976,4464974,+,NC_003197.2,0,0,0,0
4097,4097,4097,4097,4097,4097,4098,NP_463109.1,phage shock protein G,STM4244,yjbO,4465142,4465384,+,NC_003197.2,0,0,0,0
4098,4098,4098,4098,4098,4098,4099,NP_463110.1,quinone oxidoreductase,STM4245,qor,4465559,4466542,-,NC_003197.2,0,0,0,0
4099,4099,4099,4099,4099,4099,4100,NP_463111.1,putative replicative DNA helicase,STM4246,dnaB,4466607,4468022,+,NC_003197.2,0,0,0,0
4100,4100,4100,4100,4100,4100,4101,NP_463112.1,alanine racemase,STM4247,alr,4468054,4469133,+,NC_003197.2,0,0,0,0
4101,4101,4101,4101,4101,4101,4102,NP_463113.1,aromatic amino acid aminotransferase,STM4248,tyrB,4469319,4470512,+,NC_003197.2,0,0,0,0
4102,4102,4102,4102,4102,4102,4103,NP_463114.1,acid phosphatase/phosphotransferase,STM4249,aphA,4470699,4471412,+,NC_003197.2,0,0,0,0
4103,4103,4103,4103,4103,4103,4104,NP_463115.1,hypothetical protein,STM4250,yjbQ,4471541,4471957,+,NC_003197.2,0,0,0,0
4104,4104,4104,4104,4104,4104,4105,NP_463116.1,hypothetical protein,STM4251,yjbR,4471960,4472316,+,NC_003197.2,0,0,0,0
4105,4105,4105,4105,4105,4105,4106,NP_463117.1,hypothetical protein,STM4252,,4472317,4472655,-,NC_003197.2,0,1,1,0
4106,4106,4106,4106,4106,4106,4107,NP_463118.1,putative outer membrane lipoprotein,STM4253,,4472642,4473097,-,NC_003197.2,0,0,0,0
4107,4107,4107,4107,4107,4107,4108,NP_463119.1,excinuclease ABC subunit A,STM4254,uvrA,4473229,4476054,-,NC_003197.2,0,0,0,0
4108,4108,4108,4108,4108,4108,4109,NP_463120.1,hypothetical protein,STM4255,,4476019,4476135,+,NC_003197.2,0,0,0,0
4109,4109,4109,4109,4109,4109,4110,NP_463121.1,ssDNA-binding protein,STM4256,ssb,4476302,4476832,+,NC_003197.2,0,0,0,0
4110,4110,4110,4110,4110,4110,4111,NP_463122.1,hypothetical protein,STM4257,,4477873,4478505,+,NC_003197.2,0,0,0,0
4111,4111,4111,4111,4111,4111,4112,NP_463123.1,hypothetical protein,STM4258,,4478502,4479890,+,NC_003197.2,0,0,0,0
4112,4112,4112,4112,4112,4112,4113,NP_463124.1,ABC transporter,STM4259,,4479880,4481199,+,NC_003197.2,0,0,0,0
4113,4113,4113,4113,4113,4113,4114,NP_463125.1,cation transporter,STM4260,,4481196,4482473,+,NC_003197.2,0,0,0,0
4114,4114,4114,4114,4114,4114,4115,NP_463126.1,hypothetical protein,STM4261,,4482490,4499169,+,NC_003197.2,0,0,0,0
4115,4115,4115,4115,4115,4115,4116,NP_463127.1,antibiotic ABC transporter ATP-binding protein,STM4262,,4499209,4501275,+,NC_003197.2,0,0,0,0
4116,4116,4116,4116,4116,4116,4117,NP_463128.1,hypothetical protein,STM4263,yjcB,4501553,4501834,-,NC_003197.2,0,0,0,0
4117,4117,4117,4117,4117,4117,4118,NP_463129.1,hypothetical protein,STM4264,yjcC,4502397,4503998,+,NC_003197.2,0,0,0,0
4118,4118,4118,4118,4118,4118,4119,NP_463130.1,AraC family transcriptional regulator,STM4265,soxS,4503986,4504309,-,NC_003197.2,0,0,0,0
4119,4119,4119,4119,4119,4119,4120,NP_463131.1,redox-sensitive transcriptional activator SoxR,STM4266,soxR,4504396,4504854,+,NC_003197.2,0,0,0,0
4120,4120,4120,4120,4120,4120,4121,NP_463132.1,putative glutathione S-transferase,STM4267,,4505147,4505815,+,NC_003197.2,0,0,0,0
4121,4121,4121,4121,4121,4121,4122,NP_463133.1,permease,STM4268,yjcD,4506162,4507511,+,NC_003197.2,0,0,0,0
4122,4122,4122,4122,4122,4122,4123,NP_463134.1,Na+/H+ antiporter,STM4269,yjcE,4507661,4509307,+,NC_003197.2,0,0,0,0
4123,4123,4123,4123,4123,4123,4124,NP_463135.1,putative LysR family transcriptional regulator,STM4270,,4509402,4510289,-,NC_003197.2,0,0,0,0
4124,4124,4124,4124,4124,4124,4125,NP_463136.1,murein hydrolase regulator LrgA,STM4271,,4510393,4510803,+,NC_003197.2,0,0,0,0
4125,4125,4125,4125,4125,4125,4126,NP_463137.1,murein hydrolase effector protein LrgB,STM4272,,4510796,4511485,+,NC_003197.2,0,0,0,0
4126,4126,4126,4126,4126,4126,4127,NP_463138.1,cation/acetate symporter ActP,STM4273,yjcG,4511524,4513173,-,NC_003197.2,0,0,0,0
4127,4127,4127,4127,4127,4127,4128,NP_463139.1,hypothetical protein,STM4274,yjcH,4513170,4513484,-,NC_003197.2,0,0,0,0
4128,4128,4128,4128,4128,4128,4129,NP_463140.1,acetate--CoA ligase,STM4275,acs,4513730,4515688,-,NC_003197.2,0,0,0,0
4129,4129,4129,4129,4129,4129,4130,NP_463141.1,entericidin B precursor,STM4276,,4515875,4516021,+,NC_003197.2,0,0,0,0
4130,4130,4130,4130,4130,4130,4131,NP_463142.1,ammonia-forming cytochrome c nitrite reductase subunit c552,STM4277,nrfA,4516120,4517556,+,NC_003197.2,0,0,0,0
4131,4131,4131,4131,4131,4131,4132,NP_463143.3,formate-dependent nitrite reductase,STM4278,nrfB,4517581,4518234,+,NC_003197.2,0,0,0,0
4132,4132,4132,4132,4132,4132,4133,NP_463144.1,cytochrome c nitrite reductase Fe-S protein,STM4279,nrfC,4518231,4518902,+,NC_003197.2,0,0,0,0
4133,4133,4133,4133,4133,4133,4134,NP_463145.1,cytochrome c nitrite reductase subunit NrfD,STM4280,nrfD,4518899,4519855,+,NC_003197.2,0,0,0,0
4134,4134,4134,4134,4134,4134,4135,NP_463146.1,nitrite reductase,STM4281,nrfE,4519848,4522070,+,NC_003197.2,0,0,0,0
4135,4135,4135,4135,4135,4135,4136,NP_463147.1,formate-dependent nitrite reductase complex subunit NrfG,STM4282,nrfG,4522067,4522687,+,NC_003197.2,0,0,0,0
4136,4136,4136,4136,4136,4136,4137,NP_463148.1,glutamate/aspartate:proton symporter GltP,STM4283,gltP,4523032,4524342,+,NC_003197.2,0,0,0,0
4137,4137,4137,4137,4137,4137,4138,NP_463149.1,hypothetical protein,STM4284,yjcO,4524500,4525189,-,NC_003197.2,0,0,0,0
4138,4138,4138,4138,4138,4138,4139,NP_463150.1,formate dehydrogenase,STM4285,fdhF,4525366,4527513,-,NC_003197.2,0,0,0,0
4139,4139,4139,4139,4139,4139,4140,NP_463151.1,aspartyl beta-hydroxylase,STM4286,lpxO,4527868,4528776,-,NC_003197.2,0,0,0,0
4140,4140,4140,4140,4140,4140,4141,NP_463152.3,putative regulator in phn operon,STM4287,phnO,4529034,4529498,-,NC_003197.2,0,0,0,0
4141,4141,4141,4141,4141,4141,4142,NP_463153.1,VOC family protein,STM4288,phnB,4529620,4530063,-,NC_003197.2,0,0,0,0
4142,4142,4142,4142,4142,4142,4143,NP_463154.1,hypothetical protein,STM4289,phnA,4530183,4530518,-,NC_003197.2,0,0,0,0
4143,4143,4143,4143,4143,4143,4144,NP_463155.1,proline/betaine transporter,STM4290,proP,4530986,4532488,+,NC_003197.2,0,0,0,0
4144,4144,4144,4144,4144,4144,4145,NP_463156.1,sensory kinase in two-component regulatory system with BasR,STM4291,basS,4532655,4533725,-,NC_003197.2,0,0,0,0
4145,4145,4145,4145,4145,4145,4146,NP_463157.1,two-component system response regulator BasR,STM4292,basR,4533735,4534403,-,NC_003197.2,0,0,0,0
4146,4146,4146,4146,4146,4146,4147,NP_463158.1,phosphoethanolamine transferase EptA,STM4293,yjdB,4534400,4536043,-,NC_003197.2,0,0,0,0
4147,4147,4147,4147,4147,4147,4148,NP_463159.1,arginine:agmatine antiporter,STM4294,yjdE,4536177,4537514,-,NC_003197.2,0,0,0,0
4148,4148,4148,4148,4148,4148,4149,NP_463160.1,AraC family transcriptional regulator,STM4295,adiY,4537654,4538415,-,NC_003197.2,0,0,0,0
4149,4149,4149,4149,4149,4149,4150,NP_463161.1,arginine decarboxylase,STM4296,adi,4538713,4540983,-,NC_003197.2,0,0,0,0
4150,4150,4150,4150,4150,4150,4151,NP_463162.1,transcriptional regulator MelR,STM4297,melR,4541213,4542145,-,NC_003197.2,0,0,0,0
4151,4151,4151,4151,4151,4151,4152,NP_463163.1,alpha-galactosidase,STM4298,melA,4542414,4543769,+,NC_003197.2,0,0,0,0
4152,4152,4152,4152,4152,4152,4153,NP_463164.1,melibiose:sodium transporter MelB,STM4299,melB,4543853,4545283,+,NC_003197.2,0,0,0,0
4153,4153,4153,4153,4153,4153,4154,NP_463165.1,fumarate hydratase,STM4300,fumB,4545381,4547027,-,NC_003197.2,0,0,0,0
4154,4154,4154,4154,4154,4154,4155,NP_463166.1,anaerobic C4-dicarboxylate transporter,STM4301,dcuB,4547123,4548463,-,NC_003197.2,0,0,0,0
4155,4155,4155,4155,4155,4155,4156,NP_463167.1,hypothetical protein,STM4302,,4548610,4548876,-,NC_003197.2,0,0,0,0
4156,4156,4156,4156,4156,4156,4157,NP_463168.1,two-component system response regulator DcuR,STM4303,dcuR,4549193,4549912,-,NC_003197.2,0,0,0,0
4157,4157,4157,4157,4157,4157,4158,NP_463169.1,two-component system sensor histidine kinase DcuS,STM4304,dcuS,4549909,4551540,-,NC_003197.2,0,0,0,0
4158,4158,4158,4158,4158,4158,4159,NP_463170.3,"putative anaerobic dimethyl sulfoxide reductase, subunit A",STM4305,,4551974,4554325,+,NC_003197.2,0,0,0,0
4159,4159,4159,4159,4159,4159,4160,NP_463171.1,anaerobic dimethyl sulfoxide reductase subunit B,STM4306,,4554339,4554965,+,NC_003197.2,0,0,0,0
4160,4160,4160,4160,4160,4160,4161,NP_463172.1,anaerobic dimethyl sulfoxide reductase subunit C,STM4307,,4554958,4555731,+,NC_003197.2,0,0,0,0
4161,4161,4161,4161,4161,4161,4162,NP_463173.1,putative component of anaerobic dehydrogenases,STM4308,,4555747,4556400,+,NC_003197.2,0,0,0,0
4162,4162,4162,4162,4162,4162,4163,NP_463174.1,hypothetical protein,STM4309,,4556484,4557884,-,NC_003197.2,0,0,0,0
4163,4163,4163,4163,4163,4163,4164,NP_463175.1,hypothetical protein,STM4310,,4558188,4559093,+,NC_003197.2,0,0,0,0
4164,4164,4164,4164,4164,4164,4165,NP_463176.1,IS200/IS605 family transposase,STM4311,tnpA_6,4559432,4559890,+,NC_003197.2,0,0,0,0
4165,4165,4165,4165,4165,4165,4166,NP_463177.1,hypothetical protein,STM4312,,4560099,4560368,-,NC_003197.2,0,0,0,0
4166,4166,4166,4166,4166,4166,4167,NP_463178.1,putative cytoplasmic protein,STM4313,,4560376,4560591,-,NC_003197.2,0,0,0,0
4167,4167,4167,4167,4167,4167,4168,NP_463179.3,putative luxR family bacterial regulatory proteins,STM4314,,4560614,4560901,-,NC_003197.2,0,0,0,0
4168,4168,4168,4168,4168,4168,4169,NP_463180.1,AraC family transcriptional regulator,STM4315,,4560898,4561773,-,NC_003197.2,0,0,0,0
4169,4169,4169,4169,4169,4169,4170,NP_463181.1,hypothetical protein,STM4316,,4562038,4562259,-,NC_003197.2,0,0,0,0
4170,4170,4170,4170,4170,4170,4171,NP_463182.1,CopG family transcriptional regulator,STM4317,,4562576,4562869,+,NC_003197.2,0,0,0,1
4171,4171,4171,4171,4171,4171,4172,NP_463183.1,GNAT family N-acetyltransferase,STM4318,,4562866,4563357,+,NC_003197.2,0,0,0,0
4172,4172,4172,4172,4172,4172,4173,NP_463184.1,phosphatase PAP2 family protein,STM4319,phoN,4563605,4564357,-,NC_003197.2,0,0,0,0
4173,4173,4173,4173,4173,4173,4174,YP_009333614.1,ethyl tert-butyl ether degradation protein EthD,STM4319a,EthD,4565566,4565943,-,NC_003197.2,0,0,0,0
4174,4174,4174,4174,4174,4174,4175,NP_463185.1,MerR family transcriptional regulator,STM4320,,4566015,4566347,+,NC_003197.2,0,0,0,0
4175,4175,4175,4175,4175,4175,4176,NP_463186.1,MerR family transcriptional regulator,STM4322,yjdC,4566786,4567361,-,NC_003197.2,0,0,0,0
4176,4176,4176,4176,4176,4176,4177,NP_463187.1,protein-disulfide reductase DsbD,STM4323,dsbD,4567398,4569101,-,NC_003197.2,0,0,0,0
4177,4177,4177,4177,4177,4177,4178,NP_463188.1,divalent-cation tolerance protein CutA,STM4324,cutA,4569077,4569424,-,NC_003197.2,0,0,0,0
4178,4178,4178,4178,4178,4178,4179,NP_463189.1,C4-dicarboxylate transporter,STM4325,dcuA,4569545,4570846,-,NC_003197.2,0,0,0,0
4179,4179,4179,4179,4179,4179,4180,NP_463190.1,aspartase,STM4326,aspA,4570961,4572397,-,NC_003197.2,0,0,0,0
4180,4180,4180,4180,4180,4180,4181,NP_463191.3,suppresses F exclusion of bacteriophage T7,STM4327,fxsA,4572699,4573214,+,NC_003197.2,0,0,0,0
4181,4181,4181,4181,4181,4181,4182,NP_463192.1,L-methionine/branched-chain amino acid transporter,STM4328,yjeH,4573273,4574514,-,NC_003197.2,0,0,0,0
4182,4182,4182,4182,4182,4182,4183,NP_463193.1,co-chaperone GroES,STM4329,mopB,4574790,4575083,+,NC_003197.2,0,0,0,0
4183,4183,4183,4183,4183,4183,4184,NP_463194.1,chaperonin GroL,STM4330,mopA,4575127,4576773,+,NC_003197.2,0,0,0,0
4184,4184,4184,4184,4184,4184,4185,NP_463195.2,putative outer membrane lipoprotein,STM4331,yjeI,4577017,4577370,+,NC_003197.2,0,0,0,0
4185,4185,4185,4185,4185,4185,4186,NP_463196.1,hypothetical protein,STM4332,yjeJ,4577418,4578275,-,NC_003197.2,0,1,0,0
4186,4186,4186,4186,4186,4186,4187,NP_463197.1,EF-P beta-lysylation protein EpmB,STM4333,yjeK,4578557,4579585,-,NC_003197.2,0,0,0,0
4187,4187,4187,4187,4187,4187,4188,NP_463198.1,elongation factor P,STM4334,efp,4579626,4580192,+,NC_003197.2,0,0,0,0
4188,4188,4188,4188,4188,4188,4189,NP_463199.2,putative entericidin A precursor,STM4335,ecnA,4580253,4580387,+,NC_003197.2,0,0,0,0
4189,4189,4189,4189,4189,4189,4190,NP_463200.1,putative entericidin B precursor,STM4336,ecnB,4580495,4580641,+,NC_003197.2,0,0,0,0
4190,4190,4190,4190,4190,4190,4191,NP_463201.1,LuxR family transcriptional regulator,STM4337,ecnR,4580672,4581259,-,NC_003197.2,0,0,0,0
4191,4191,4191,4191,4191,4191,4192,NP_463202.1,QacE family quaternary ammonium compound efflux SMR transporter,STM4338,sugE,4581516,4581833,+,NC_003197.2,0,0,0,0
4192,4192,4192,4192,4192,4192,4193,NP_463203.1,hypothetical protein,STM4339,blc,4581850,4582383,-,NC_003197.2,0,0,0,0
4193,4193,4193,4193,4193,4193,4194,NP_463204.1,fumarate reductase subunit D,STM4340,frdD,4582495,4582854,-,NC_003197.2,0,0,0,0
4194,4194,4194,4194,4194,4194,4195,NP_463205.1,fumarate reductase subunit C,STM4341,frdC,4582865,4583260,-,NC_003197.2,0,0,0,0
4195,4195,4195,4195,4195,4195,4196,NP_463206.1,succinate dehydrogenase/fumarate reductase iron-sulfur subunit,STM4342,frdB,4583271,4584005,-,NC_003197.2,0,0,0,0
4196,4196,4196,4196,4196,4196,4197,NP_463207.1,fumarate reductase (quinol) flavoprotein subunit,STM4343,frdA,4583998,4585788,-,NC_003197.2,0,0,0,0
4197,4197,4197,4197,4197,4197,4198,NP_463208.1,elongation factor P lysine(34) lysyltransferase,STM4344,yjeA,4586111,4587088,+,NC_003197.2,0,0,0,0
4198,4198,4198,4198,4198,4198,4199,NP_463209.1,glutamate/gamma-aminobutyrate family transporter YjeM,STM4345,yjeM,4587314,4588816,+,NC_003197.2,0,0,0,0
4199,4199,4199,4199,4199,4199,4200,NP_463210.1,hypothetical protein,STM4346,yjeO,4588868,4589182,+,NC_003197.2,0,0,0,0
4200,4200,4200,4200,4200,4200,4201,NP_463211.1,miniconductance mechanosensitive channel MscM,STM4347,yjeP,4589249,4592575,-,NC_003197.2,0,0,0,0
4201,4201,4201,4201,4201,4201,4202,NP_463212.1,phosphatidylserine decarboxylase,STM4348,psd,4592594,4593562,-,NC_003197.2,0,0,0,0
4202,4202,4202,4202,4202,4202,4203,NP_463213.3,putative GTPase,STM4349,yjeQ,4593654,4594730,-,NC_003197.2,0,0,0,0
4203,4203,4203,4203,4203,4203,4204,NP_463214.1,oligoribonuclease,STM4350,orn,4594813,4595358,+,NC_003197.2,0,0,0,0
4204,4204,4204,4204,4204,4204,4205,NP_463215.3,arginine ABC transporter substrate-binding protein,STM4351,,4595420,4596160,-,NC_003197.2,0,0,0,0
4205,4205,4205,4205,4205,4205,4206,NP_463216.3,putative Fe-S protein,STM4355,yjeS,4597245,4598399,-,NC_003197.2,0,0,0,0
4206,4206,4206,4206,4206,4206,4207,NP_463217.1,bifunctional ADP-dependent (S)-NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,STM4356,yjeF,4598383,4599930,+,NC_003197.2,0,0,0,0
4207,4207,4207,4207,4207,4207,4208,NP_463218.1,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,STM4357,yjeE,4599902,4600363,+,NC_003197.2,0,0,0,0
4208,4208,4208,4208,4208,4208,4209,NP_463219.1,N-acetylmuramoyl-L-alanine amidase AmiB,STM4358,amiB,4600380,4601699,+,NC_003197.2,0,0,0,0
4209,4209,4209,4209,4209,4209,4210,NP_463220.1,DNA mismatch repair protein MutL,STM4359,mutL,4601709,4603565,+,NC_003197.2,0,0,0,0
4210,4210,4210,4210,4210,4210,4211,NP_463221.1,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,STM4360,miaA,4603558,4604508,+,NC_003197.2,0,0,0,0
4211,4211,4211,4211,4211,4211,4212,NP_463222.1,RNA chaperone Hfq,STM4361,hfq,4604591,4604899,+,NC_003197.2,0,0,0,0
4212,4212,4212,4212,4212,4212,4213,NP_463223.1,GTPase HflX,STM4362,hflX,4604971,4606251,+,NC_003197.2,0,0,0,0
4213,4213,4213,4213,4213,4213,4214,NP_463224.1,FtsH protease regulator HflK,STM4363,hflK,4606466,4607725,+,NC_003197.2,0,0,0,0
4214,4214,4214,4214,4214,4214,4215,NP_463225.1,protease modulator HflC,STM4364,hflC,4607728,4608732,+,NC_003197.2,0,0,0,0
4215,4215,4215,4215,4215,4215,4216,NP_463226.1,DUF2065 domain-containing protein,STM4365,yjeT,4608811,4609008,+,NC_003197.2,0,0,0,0
4216,4216,4216,4216,4216,4216,4217,NP_463227.1,adenylosuccinate synthase,STM4366,purA,4609111,4610409,+,NC_003197.2,0,0,0,0
4217,4217,4217,4217,4217,4217,4218,NP_463228.1,transcriptional repressor NsrR,STM4367,yjeB,4610616,4611041,+,NC_003197.2,0,0,0,0
4218,4218,4218,4218,4218,4218,4219,NP_463229.1,ribonuclease R,STM4368,vacB,4611079,4613517,+,NC_003197.2,0,0,0,0
4219,4219,4219,4219,4219,4219,4220,NP_463230.1,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,STM4369,yjfH,4613608,4614339,+,NC_003197.2,0,0,0,0
4220,4220,4220,4220,4220,4220,4221,NP_463231.1,hypothetical protein,STM4370,yjfI,4614471,4614875,+,NC_003197.2,0,1,0,0
4221,4221,4221,4221,4221,4221,4222,NP_463232.1,putative phage shock protein A,STM4371,yjfJ,4614890,4615588,+,NC_003197.2,0,0,0,0
4222,4222,4222,4222,4222,4222,4223,NP_463233.1,hypothetical protein,STM4372,,4615588,4616658,+,NC_003197.2,0,0,0,0
4223,4223,4223,4223,4223,4223,4224,NP_463234.3,putative cytoplasmic protein,STM4373,yjfK,4616631,4617314,+,NC_003197.2,0,1,1,0
4224,4224,4224,4224,4224,4224,4225,NP_463235.1,hypothetical protein,STM4374,yjfL,4617332,4617730,+,NC_003197.2,0,0,0,0
4225,4225,4225,4225,4225,4225,4226,NP_463236.1,hypothetical protein,STM4375,yjfM,4617740,4618378,+,NC_003197.2,0,0,0,0
4226,4226,4226,4226,4226,4226,4227,NP_463237.1,putative glutathionylspermidine synthase,STM4376,yjfC,4618381,4619544,+,NC_003197.2,0,0,0,0
4227,4227,4227,4227,4227,4227,4228,NP_463238.3,isovaleryl-CoA dehydrogenase,STM4377,aidB,4619629,4621251,+,NC_003197.2,0,0,0,0
4228,4228,4228,4228,4228,4228,4229,NP_463239.1,putative inner membrane protein,STM4378,yjfN,4621296,4621616,-,NC_003197.2,0,0,0,0
4229,4229,4229,4229,4229,4229,4230,NP_463240.1,biofilm stress/motility protein A,STM4379,yjfO,4621702,4622031,-,NC_003197.2,0,0,0,0
4230,4230,4230,4230,4230,4230,4231,NP_463241.1,esterase,STM4380,yjfP,4622215,4622964,+,NC_003197.2,0,0,0,0
4231,4231,4231,4231,4231,4231,4232,NP_463242.1,transcriptional repressor UlaR,STM4381,yjfQ,4622961,4623716,-,NC_003197.2,0,0,0,0
4232,4232,4232,4232,4232,4232,4233,NP_463243.1,L-ascorbate 6-phosphate lactonase,STM4382,yjfR,4623821,4624885,-,NC_003197.2,0,0,0,0
4233,4233,4233,4233,4233,4233,4234,NP_463244.3,putative PTS enzyme IIsga subunit,STM4383,sgaT,4625215,4626645,+,NC_003197.2,0,0,0,0
4234,4234,4234,4234,4234,4234,4235,NP_463245.1,PTS L-ascorbate transporter subunit IIB,STM4384,sgaB,4626661,4626966,+,NC_003197.2,0,0,0,0
4235,4235,4235,4235,4235,4235,4236,NP_463246.1,PTS ascorbate-specific transporter subunit IIA,STM4385,ptxA,4626976,4627440,+,NC_003197.2,0,0,0,0
4236,4236,4236,4236,4236,4236,4237,NP_463247.1,3-keto-L-gulonate-6-phosphate decarboxylase,STM4386,sgaH,4627454,4628104,+,NC_003197.2,0,0,0,0
4237,4237,4237,4237,4237,4237,4238,NP_463248.1,xylulose 5-phosphate 3-epimerase,STM4387,sgaU,4628114,4628968,+,NC_003197.2,0,0,0,0
4238,4238,4238,4238,4238,4238,4239,NP_463249.1,L-ribulose-5-phosphate 4-epimerase,STM4388,sgaE,4628968,4629654,+,NC_003197.2,0,0,0,0
4239,4239,4239,4239,4239,4239,4240,NP_463250.1,hypothetical protein,STM4389,yjfY,4629783,4630058,-,NC_003197.2,0,0,0,0
4240,4240,4240,4240,4240,4240,4241,NP_463251.1,putative cytoplasmic protein,STM4390,,4630252,4630458,+,NC_003197.2,0,1,0,0
4241,4241,4241,4241,4241,4241,4242,NP_463252.1,30S ribosomal protein S6,STM4391,rpsF,4630529,4630924,+,NC_003197.2,0,0,0,0
4242,4242,4242,4242,4242,4242,4243,NP_463253.1,primosomal replication protein N,STM4392,priB,4630931,4631245,+,NC_003197.2,0,0,0,0
4243,4243,4243,4243,4243,4243,4244,NP_463254.2,30S ribosomal protein S18,STM4393,rpsR,4631250,4631477,+,NC_003197.2,0,0,0,0
4244,4244,4244,4244,4244,4244,4245,NP_463255.1,50S ribosomal protein L9,STM4394,rplI,4631519,4631968,+,NC_003197.2,0,0,0,0
4245,4245,4245,4245,4245,4245,4246,NP_463256.1,EamA family transporter,STM4395,yifZ,4632116,4633042,+,NC_003197.2,0,0,0,0
4246,4246,4246,4246,4246,4246,4247,NP_463257.1,hypothetical protein,STM4396,ytfB,4633092,4633727,-,NC_003197.2,0,0,0,0
4247,4247,4247,4247,4247,4247,4248,NP_463258.3,FKBP-type 22KD peptidyl-prolyl cis-trans isomerase,STM4397,fklB,4633905,4634567,+,NC_003197.2,0,0,0,0
4248,4248,4248,4248,4248,4248,4249,NP_463259.1,D-serine/D-alanine/glycine transporter,STM4398,cycA,4634863,4636272,+,NC_003197.2,0,0,0,0
4249,4249,4249,4249,4249,4249,4250,NP_463260.1,iron-sulfur cluster repair di-iron protein,STM4399,ytfE,4636384,4637046,-,NC_003197.2,0,0,0,0
4250,4250,4250,4250,4250,4250,4251,NP_463261.1,EamA family transporter,STM4400,ytfF,4637149,4638114,-,NC_003197.2,0,0,0,0
4251,4251,4251,4251,4251,4251,4252,NP_463262.1,NAD(P)-dependent oxidoreductase,STM4401,ytfG,4638195,4639043,-,NC_003197.2,0,0,0,0
4252,4252,4252,4252,4252,4252,4253,NP_463263.1,putative transcriptional regulator,STM4402,ytfH,4639131,4639517,+,NC_003197.2,0,0,0,0
4253,4253,4253,4253,4253,4253,4254,NP_463264.1,"2',3'-cyclic-nucleotide 2'-phosphodiesterase",STM4403,cpdB,4639575,4641518,-,NC_003197.2,0,0,0,0
