,Unnamed: 0.1,Unnamed: 0,id,protein_id,annotation,locus_tag,gene,start,end,strand,accession,Exp.,DeepSecE,DeepSecE(0.6),Effectidor
4460,4460,4460,4620,WP_011105067.1,ABC transporter permease,PSPTO_RS23690,,5174393,5175106,-,NC_004578.1,0,0,0,0
4461,4461,4461,4621,WP_011105068.1,peptide chain release factor 3,PSPTO_RS23695,,5175451,5177034,+,NC_004578.1,0,0,0,0
4462,4462,4462,4622,WP_002555214.1,hypothetical protein,PSPTO_RS23705,,5177384,5177626,+,NC_004578.1,0,1,1,0
4463,4463,4463,4623,WP_005736691.1,FKBP-type peptidyl-prolyl cis-trans isomerase,PSPTO_RS23710,,5177708,5178325,-,NC_004578.1,0,0,0,0
4464,4464,4464,4624,WP_007243764.1,DUF6482 family protein,PSPTO_RS23715,,5178480,5178788,-,NC_004578.1,0,1,1,0
4465,4465,4465,4625,WP_003379718.1,TIGR00645 family protein,PSPTO_RS23720,,5178900,5179388,-,NC_004578.1,0,0,0,0
4466,4466,4466,4626,WP_024666223.1,hypothetical protein,PSPTO_RS23725,,5179514,5179810,-,NC_004578.1,0,1,1,0
4467,4467,4467,4627,WP_005771663.1,ATP-binding protein,PSPTO_RS23730,,5180018,5182453,-,NC_004578.1,0,0,0,0
4468,4468,4468,4628,WP_003379721.1,DUF3015 domain-containing protein,PSPTO_RS23735,,5182730,5183218,+,NC_004578.1,0,0,0,0
4469,4469,4469,4629,WP_005771665.1,DUF4105 domain-containing protein,PSPTO_RS23740,,5183281,5185134,+,NC_004578.1,0,0,0,0
4470,4470,4470,4630,WP_011105070.1,type III effector,PSPTO_RS30340,,5185073,5185606,-,NC_004578.1,1,1,1,1
4471,4471,4471,4631,WP_007243769.1,CesT family type III secretion system chaperone,PSPTO_RS23750,,5185621,5186094,-,NC_004578.1,0,1,1,0
4472,4472,4472,4632,WP_225982976.1,type III effector,PSPTO_RS23755,,5186263,5186565,-,NC_004578.1,0,0,0,1
4473,4473,4473,4634,WP_007243772.1,type III effector,PSPTO_RS23765,,5187920,5189089,-,NC_004578.1,1,1,1,1
4474,4474,4474,4635,WP_011105072.1,ADP-ribosyltransferase domain-containing protein,PSPTO_RS23770,,5189095,5189991,-,NC_004578.1,1,1,1,1
4475,4475,4475,4637,WP_007247571.1,IS5 family transposase,PSPTO_RS23780,,5190629,5191606,+,NC_004578.1,0,0,0,0
4476,4476,4476,4638,WP_011105074.1,type III effector,PSPTO_RS23785,,5191741,5192097,-,NC_004578.1,1,1,1,1
4477,4477,4477,4639,WP_005770157.1,CesT family type III secretion system chaperone,PSPTO_RS23790,,5192110,5192583,-,NC_004578.1,0,1,1,0
4478,4478,4478,4640,WP_005770159.1,lipoprotein,PSPTO_RS23795,,5192782,5193135,+,NC_004578.1,0,0,0,0
4479,4479,4479,4641,WP_005770161.1,GreA/GreB family elongation factor,PSPTO_RS23800,,5193212,5193709,+,NC_004578.1,0,0,0,0
4480,4480,4480,4642,WP_011105075.1,energy-dependent translational throttle protein EttA,PSPTO_RS23805,ettA,5193762,5195453,-,NC_004578.1,0,0,0,0
4481,4481,4481,4643,WP_011105076.1,site-specific integrase,PSPTO_RS23810,,5195601,5196866,+,NC_004578.1,0,0,0,0
4482,4482,4482,4644,WP_011105077.1,site-specific integrase,PSPTO_RS23815,,5196863,5198458,+,NC_004578.1,0,0,0,0
4483,4483,4483,4645,WP_011105078.1,hypothetical protein,PSPTO_RS23820,,5198455,5200692,+,NC_004578.1,0,0,0,0
4484,4484,4484,4646,WP_011105079.1,hypothetical protein,PSPTO_RS23825,,5200695,5201093,+,NC_004578.1,0,0,0,0
4485,4485,4485,4647,WP_057443220.1,hypothetical protein,PSPTO_RS23830,,5201505,5203982,+,NC_004578.1,0,0,0,0
4486,4486,4486,4648,WP_003425065.1,tyrosine-type recombinase/integrase,PSPTO_RS23835,,5204349,5205311,+,NC_004578.1,0,0,0,0
4487,4487,4487,4649,WP_003317528.1,hypothetical protein,PSPTO_RS23840,,5206026,5206406,-,NC_004578.1,0,0,0,0
4488,4488,4488,4650,WP_057443217.1,YncE family protein,PSPTO_RS23845,,5206737,5207729,-,NC_004578.1,0,0,0,0
4489,4489,4489,4651,WP_003317531.1,LysR family transcriptional regulator,PSPTO_RS23850,,5207887,5208783,-,NC_004578.1,0,0,0,0
4490,4490,4490,4652,WP_011105083.1,TDT family transporter,PSPTO_RS23855,,5208901,5210070,+,NC_004578.1,0,0,0,0
4491,4491,4491,4653,WP_003317532.1,uracil-DNA glycosylase,PSPTO_RS23860,,5210079,5210681,-,NC_004578.1,0,0,0,0
4492,4492,4492,4654,WP_003317533.1,inorganic diphosphatase,PSPTO_RS23865,ppa,5210681,5211226,-,NC_004578.1,0,0,0,0
4493,4493,4493,4655,WP_011105084.1,phosphopyruvate hydratase,PSPTO_RS23870,eno,5211342,5212625,-,NC_004578.1,0,0,0,0
4494,4494,4494,4656,WP_003317535.1,hypothetical protein,PSPTO_RS23875,,5212699,5213040,-,NC_004578.1,0,0,0,0
4495,4495,4495,4657,WP_003317536.1,hypothetical protein,PSPTO_RS23880,,5213135,5213401,-,NC_004578.1,0,0,0,0
4496,4496,4496,4658,WP_003425060.1,DUF190 domain-containing protein,PSPTO_RS23885,,5213444,5213767,-,NC_004578.1,0,0,0,0
4497,4497,4497,4659,WP_003317538.1,hypothetical protein,PSPTO_RS23890,,5213848,5214213,-,NC_004578.1,0,0,0,0
4498,4498,4498,4660,WP_011267047.1,voltage-gated chloride channel family protein,PSPTO_RS23895,,5214210,5215556,-,NC_004578.1,0,0,0,0
4499,4499,4499,4661,WP_003425054.1,DUF190 domain-containing protein,PSPTO_RS23900,,5215805,5216128,-,NC_004578.1,0,0,0,0
4500,4500,4500,4663,WP_003425026.1,helix-turn-helix domain-containing protein,PSPTO_RS23910,,5216974,5217408,+,NC_004578.1,0,0,0,0
4501,4501,4501,4665,WP_003425025.1,hypothetical protein,PSPTO_RS23915,,5217842,5218066,-,NC_004578.1,0,1,0,0
4502,4502,4502,4666,WP_010428875.1,DUF1264 domain-containing protein,PSPTO_RS23920,,5218247,5218624,+,NC_004578.1,0,0,0,0
4503,4503,4503,4667,WP_011105087.1,methyl-accepting chemotaxis protein,PSPTO_RS23925,,5218750,5220369,-,NC_004578.1,0,0,0,0
4504,4504,4504,4668,WP_002551322.1,IS21-like element ISPsy4 family transposase,PSPTO_RS23930,istA,5220631,5221653,+,NC_004578.1,0,0,0,1
4505,4505,4505,4669,WP_005741073.1,IS21-like element ISPsy4 family helper ATPase IstB,PSPTO_RS23935,istB,5221650,5222459,+,NC_004578.1,0,0,0,0
4506,4506,4506,4670,WP_057443230.1,hypothetical protein,PSPTO_RS23940,,5222736,5223122,-,NC_004578.1,0,0,0,0
4507,4507,4507,4671,WP_057443232.1,hypothetical protein,PSPTO_RS23945,,5223444,5223695,+,NC_004578.1,0,1,1,0
4508,4508,4508,4672,WP_226992655.1,hypothetical protein,PSPTO_RS23950,,5224070,5226526,+,NC_004578.1,0,0,0,0
4509,4509,4509,4673,WP_162839073.1,hypothetical protein,PSPTO_RS29965,,5227576,5227743,-,NC_004578.1,0,0,0,1
4510,4510,4510,4674,WP_011105091.1,helix-turn-helix domain-containing protein,PSPTO_RS23955,,5228484,5228768,-,NC_004578.1,0,0,0,0
4511,4511,4511,4675,WP_226992706.1,MbcA/ParS/Xre antitoxin family protein,PSPTO_RS30350,,5229672,5229866,+,NC_004578.1,0,0,0,0
4512,4512,4512,4676,WP_046463334.1,EAL domain-containing protein,PSPTO_RS23965,,5230758,5234489,+,NC_004578.1,0,0,0,0
4513,4513,4513,4677,WP_007243779.1,serine hydroxymethyltransferase,PSPTO_RS23970,,5234654,5235907,+,NC_004578.1,0,0,0,0
4514,4514,4514,4679,WP_011105093.1,PAAR domain-containing protein,PSPTO_RS23980,,5236578,5237111,+,NC_004578.1,0,0,0,0
4515,4515,4515,4680,WP_011105094.1,peptidoglycan recognition protein family protein,PSPTO_RS23985,,5237118,5237831,+,NC_004578.1,0,0,0,0
4516,4516,4516,4681,WP_044391909.1,hypothetical protein,PSPTO_RS23990,,5237828,5238115,+,NC_004578.1,0,0,0,0
4517,4517,4517,4682,WP_011105095.1,YdcF family protein,PSPTO_RS23995,,5238570,5239139,+,NC_004578.1,0,0,0,0
4518,4518,4518,4683,WP_005770183.1,GTPase,PSPTO_RS24000,yjiA,5239167,5240144,-,NC_004578.1,0,0,0,0
4519,4519,4519,4684,WP_011105096.1,YbdD/YjiX family protein,PSPTO_RS24005,,5240240,5240437,-,NC_004578.1,0,0,0,0
4520,4520,4520,4685,WP_005770185.1,carbon starvation protein A,PSPTO_RS24010,,5240465,5242540,-,NC_004578.1,0,0,0,0
4521,4521,4521,4686,WP_005770186.1,PilZ domain-containing protein,PSPTO_RS24015,,5242826,5243194,+,NC_004578.1,0,0,0,0
4522,4522,4522,4687,WP_005770187.1,DNA repair protein RadA,PSPTO_RS24020,radA,5243215,5244582,-,NC_004578.1,0,0,0,0
4523,4523,4523,4688,WP_007243783.1,large-conductance mechanosensitive channel protein MscL,PSPTO_RS24025,mscL,5244777,5245223,+,NC_004578.1,0,0,0,0
4524,4524,4524,4689,WP_011105097.1,ferredoxin--NADP reductase,PSPTO_RS24030,,5245423,5246199,-,NC_004578.1,0,0,0,0
4525,4525,4525,4690,WP_007247571.1,IS5 family transposase,PSPTO_RS24035,,5246633,5247610,-,NC_004578.1,0,0,0,0
4526,4526,4526,4691,WP_005770190.1,helix-turn-helix transcriptional regulator,PSPTO_RS24040,,5247729,5247962,+,NC_004578.1,0,0,0,0
4527,4527,4527,4692,WP_005770191.1,class I SAM-dependent methyltransferase,PSPTO_RS24045,,5248092,5249216,+,NC_004578.1,0,0,0,0
4528,4528,4528,4693,WP_003381744.1,DUF2474 domain-containing protein,PSPTO_RS24050,,5249304,5249471,-,NC_004578.1,0,0,0,0
4529,4529,4529,4694,WP_011105098.1,cytochrome d ubiquinol oxidase subunit II,PSPTO_RS24055,cydB,5249493,5250500,-,NC_004578.1,0,0,0,0
4530,4530,4530,4695,WP_011105099.1,cytochrome ubiquinol oxidase subunit I,PSPTO_RS24060,,5250504,5251943,-,NC_004578.1,0,0,0,0
4531,4531,4531,4696,WP_011105100.1,hypothetical protein,PSPTO_RS24065,,5251947,5252120,+,NC_004578.1,0,0,0,1
4532,4532,4532,4697,WP_011105101.1,xanthine dehydrogenase family protein molybdopterin-binding subunit,PSPTO_RS24070,,5252337,5254538,-,NC_004578.1,0,0,0,0
4533,4533,4533,4698,WP_011105102.1,xanthine dehydrogenase family protein subunit M,PSPTO_RS24075,,5254535,5255524,-,NC_004578.1,0,0,0,0
4534,4534,4534,4699,WP_011105103.1,(2Fe-2S)-binding protein,PSPTO_RS24080,,5255521,5256051,-,NC_004578.1,0,0,0,0
4535,4535,4535,4700,WP_011105104.1,NCS2 family permease,PSPTO_RS24085,,5256316,5257611,+,NC_004578.1,0,0,0,0
4536,4536,4536,4701,WP_011105105.1,tRNA (uridine(54)-C5)-methyltransferase TrmA,PSPTO_RS24090,trmA,5257608,5258693,+,NC_004578.1,0,0,0,0
4537,4537,4537,4702,WP_005770220.1,MFS transporter,PSPTO_RS24100,,5259642,5260925,+,NC_004578.1,0,0,0,0
4538,4538,4538,4703,WP_004397257.1,neutral zinc metallopeptidase,PSPTO_RS24105,,5261062,5261952,+,NC_004578.1,0,0,0,0
4539,4539,4539,4704,WP_005770225.1,hypothetical protein,PSPTO_RS24110,,5261957,5262946,+,NC_004578.1,0,0,0,0
4540,4540,4540,4705,WP_046463348.1,HAD family hydrolase,PSPTO_RS24115,,5263123,5263713,-,NC_004578.1,0,0,0,0
4541,4541,4541,4706,WP_011105107.1,acyl-CoA thioesterase II,PSPTO_RS24120,tesB,5263710,5264579,-,NC_004578.1,0,0,0,0
4542,4542,4542,4707,WP_011105108.1,GNAT family N-acetyltransferase,PSPTO_RS24125,,5264717,5265286,-,NC_004578.1,0,0,0,0
4543,4543,4543,4708,WP_011105109.1,histone deacetylase,PSPTO_RS24130,,5265421,5266338,+,NC_004578.1,0,0,0,0
4544,4544,4544,4709,WP_007243792.1,TIGR03862 family flavoprotein,PSPTO_RS24135,,5266428,5267666,+,NC_004578.1,0,0,0,0
4545,4545,4545,4710,WP_011105110.1,DEAD/DEAH box helicase,PSPTO_RS24140,,5267751,5269079,-,NC_004578.1,0,0,0,0
4546,4546,4546,4711,WP_046463347.1,3'-5' exonuclease,PSPTO_RS24145,,5269194,5269805,-,NC_004578.1,0,0,0,0
4547,4547,4547,4712,WP_011105112.1,NYN domain-containing protein,PSPTO_RS24150,,5269827,5270303,-,NC_004578.1,0,0,0,0
4548,4548,4548,4713,WP_046463346.1,DUF2076 domain-containing protein,PSPTO_RS24160,,5270574,5271278,-,NC_004578.1,0,0,0,0
4549,4549,4549,4714,WP_005770243.1,membrane protein,PSPTO_RS24165,,5271474,5272136,+,NC_004578.1,0,0,0,0
4550,4550,4550,4715,WP_005770245.1,endonuclease/exonuclease/phosphatase family protein,PSPTO_RS24170,,5272172,5273314,+,NC_004578.1,0,0,0,0
4551,4551,4551,4716,WP_005770247.1,hypothetical protein,PSPTO_RS24175,,5273330,5274133,-,NC_004578.1,0,0,0,0
4552,4552,4552,4717,WP_226992656.1,beta-lactamase family protein,PSPTO_RS24180,,5274267,5275319,-,NC_004578.1,0,0,0,0
4553,4553,4553,4718,WP_005770251.1,hypothetical protein,PSPTO_RS29970,,5275318,5275476,+,NC_004578.1,0,0,0,1
4554,4554,4554,4719,WP_005770253.1,hypothetical protein,PSPTO_RS24185,,5275534,5275791,+,NC_004578.1,0,0,0,1
4555,4555,4555,4720,WP_032710924.1,hypothetical protein,PSPTO_RS24190,,5276293,5276565,-,NC_004578.1,0,0,0,0
4556,4556,4556,4721,WP_005894368.1,NAD-dependent protein deacylase,PSPTO_RS24195,,5277517,5278296,-,NC_004578.1,0,0,0,0
4557,4557,4557,4722,WP_005894370.1,hypothetical protein,PSPTO_RS30355,,5278354,5278818,-,NC_004578.1,0,0,0,0
4558,4558,4558,4723,WP_005894372.1,helix-turn-helix domain-containing protein,PSPTO_RS24200,,5279018,5279482,+,NC_004578.1,0,0,0,0
4559,4559,4559,4726,WP_005894383.1,acyl--CoA ligase,PSPTO_RS24215,,5282597,5284126,+,NC_004578.1,0,0,0,0
4560,4560,4560,4727,WP_005894385.1,acyl carrier protein,PSPTO_RS24220,,5284213,5284464,+,NC_004578.1,0,0,0,0
4561,4561,4561,4728,WP_011105118.1,coronafacic acid dehydratase,PSPTO_RS24225,,5284476,5284973,+,NC_004578.1,0,0,0,0
4562,4562,4562,4729,WP_011105119.1,beta-ketoacyl-[acyl-carrier-protein,PSPTO_RS24230,,5284967,5286112,+,NC_004578.1,0,0,0,0
4563,4563,4563,4730,WP_011105120.1,coronafacic acid synthetase,PSPTO_RS24235,,5286109,5286642,+,NC_004578.1,0,1,1,0
4564,4564,4564,4731,WP_007252518.1,acyl--CoA ligase,PSPTO_RS24240,,5286639,5288057,+,NC_004578.1,0,0,0,0
4565,4565,4565,4732,WP_011105121.1,type I polyketide synthase,PSPTO_RS24245,,5287945,5296104,+,NC_004578.1,0,0,0,0
4566,4566,4566,4733,WP_011105122.1,type I polyketide synthase,PSPTO_RS24250,,5296110,5302310,+,NC_004578.1,0,0,0,0
4567,4567,4567,4734,WP_005894402.1,PaaI family thioesterase,PSPTO_RS24255,,5302307,5302750,+,NC_004578.1,0,1,0,0
4568,4568,4568,4735,WP_011105123.1,crotonyl-CoA carboxylase/reductase,PSPTO_RS24260,ccrA,5302800,5304005,+,NC_004578.1,0,0,0,0
4569,4569,4569,4736,WP_005894403.1,alpha/beta fold hydrolase,PSPTO_RS24265,,5304061,5304804,+,NC_004578.1,0,0,0,0
4570,4570,4570,4738,WP_011105124.1,type III secretion system effector HopAD1,PSPTO_RS24270,hopAD1,5305803,5307701,+,NC_004578.1,1,1,1,1
4571,4571,4571,4739,WP_003409202.1,IS66-like element ISPsy5 family transposase,PSPTO_RS24275,,5308353,5309906,-,NC_004578.1,0,0,0,0
4572,4572,4572,4740,WP_003409203.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS24280,tnpB,5309924,5310283,-,NC_004578.1,0,0,0,0
4573,4573,4573,4744,WP_011105127.1,non-ribosomal peptide synthetase,PSPTO_RS24300,,5313602,5327197,-,NC_004578.1,0,0,0,0
4574,4574,4574,4747,WP_007247571.1,IS5 family transposase,PSPTO_RS24310,,5329495,5330472,+,NC_004578.1,0,0,0,0
4575,4575,4575,4748,WP_005906196.1,type III effector,PSPTO_RS24315,,5330802,5331053,+,NC_004578.1,0,1,1,1
4576,4576,4576,4749,WP_011105129.1,response regulator transcription factor,PSPTO_RS24320,,5331204,5331803,+,NC_004578.1,0,0,0,0
4577,4577,4577,4750,WP_005888854.1,HAMP domain-containing histidine kinase,PSPTO_RS24325,,5331800,5333275,+,NC_004578.1,0,0,0,0
4578,4578,4578,4751,WP_007251965.1,hypothetical protein,PSPTO_RS24330,,5333503,5333679,+,NC_004578.1,0,0,0,1
4579,4579,4579,4752,WP_005888851.1,acyl carrier protein,PSPTO_RS24335,,5333913,5334143,+,NC_004578.1,0,0,0,0
4580,4580,4580,4753,WP_005888850.1,alpha/beta fold hydrolase,PSPTO_RS24340,,5334154,5335002,+,NC_004578.1,0,1,1,0
4581,4581,4581,4754,WP_011105130.1,L-allo-isoleucine:holo-[CmaA peptidyl-carrier protein,PSPTO_RS24345,cmaA,5334999,5336786,+,NC_004578.1,0,0,0,0
4582,4582,4582,4755,WP_005888848.1,chlorinating enzyme,PSPTO_RS24350,,5336773,5337702,+,NC_004578.1,0,0,0,0
4583,4583,4583,4756,WP_005888847.1,coronamic acid synthetase CmaC,PSPTO_RS24355,,5337712,5338134,+,NC_004578.1,0,1,0,0
4584,4584,4584,4757,WP_007251966.1,alpha/beta fold hydrolase,PSPTO_RS24360,,5338144,5338905,+,NC_004578.1,0,0,0,0
4585,4585,4585,4758,WP_005888845.1,alanyl-tRNA editing protein,PSPTO_RS24365,,5338911,5339549,+,NC_004578.1,0,0,0,0
4586,4586,4586,4759,WP_005888844.1,LysE family transporter,PSPTO_RS24370,,5339568,5340179,+,NC_004578.1,0,0,0,0
4587,4587,4587,4761,WP_011105131.1,hypothetical protein,PSPTO_RS24380,,5341362,5341859,+,NC_004578.1,0,0,0,0
4588,4588,4588,4762,WP_024691293.1,hypothetical protein,PSPTO_RS24385,,5341885,5342136,+,NC_004578.1,0,0,0,0
4589,4589,4589,4763,WP_005888840.1,hypothetical protein,PSPTO_RS24390,,5342146,5342565,+,NC_004578.1,0,1,0,0
4590,4590,4590,4764,WP_024691294.1,hypothetical protein,PSPTO_RS24395,,5342748,5344121,-,NC_004578.1,0,1,1,1
4591,4591,4591,4765,WP_005904445.1,hypothetical protein,PSPTO_RS29975,,5344569,5344736,+,NC_004578.1,0,0,0,0
4592,4592,4592,4767,WP_226992657.1,type III effector,PSPTO_RS24405,,5345081,5346328,-,NC_004578.1,1,1,1,1
4593,4593,4593,4768,WP_007251972.1,CesT family type III secretion system chaperone,PSPTO_RS24410,,5346338,5346730,-,NC_004578.1,0,1,1,1
4594,4594,4594,4769,WP_226992707.1,tyrosine-protein phosphatase,PSPTO_RS30370,,5347118,5347882,-,NC_004578.1,1,0,0,0
4595,4595,4595,4771,WP_005888835.1,coronamic acid biosynthesis protein CmaL,PSPTO_RS24420,cmaL,5349028,5349324,-,NC_004578.1,0,0,0,0
4596,4596,4596,4773,WP_010213957.1,IS5 family transposase,PSPTO_RS24425,,5350688,5351665,+,NC_004578.1,0,0,0,0
4597,4597,4597,4774,WP_005888834.1,hypothetical protein,PSPTO_RS24430,,5351919,5353451,+,NC_004578.1,0,1,1,1
4598,4598,4598,4775,WP_011105137.1,type III effector HopG1,PSPTO_RS24435,,5353685,5355166,-,NC_004578.1,1,1,1,1
4599,4599,4599,4777,WP_005741073.1,IS21-like element ISPsy4 family helper ATPase IstB,PSPTO_RS24445,istB,5356558,5357367,-,NC_004578.1,0,0,0,0
4600,4600,4600,4778,WP_002551322.1,IS21-like element ISPsy4 family transposase,PSPTO_RS24450,istA,5357364,5358386,-,NC_004578.1,0,0,0,1
4601,4601,4601,4782,WP_226992658.1,hypothetical protein,PSPTO_RS30385,,5361115,5361921,-,NC_004578.1,0,0,0,1
4602,4602,4602,4783,WP_005888829.1,hypothetical protein,PSPTO_RS24475,,5362019,5362246,-,NC_004578.1,0,0,0,0
4603,4603,4603,4784,WP_011105140.1,ATP-dependent helicase HrpB,PSPTO_RS24480,hrpB,5362728,5365250,-,NC_004578.1,0,0,0,0
4604,4604,4604,4786,WP_003409202.1,IS66-like element ISPsy5 family transposase,PSPTO_RS24490,,5365761,5367314,-,NC_004578.1,0,0,0,0
4605,4605,4605,4787,WP_003409203.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS24495,tnpB,5367332,5367691,-,NC_004578.1,0,0,0,0
4606,4606,4606,4788,WP_226992659.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS24500,tnpB,5367734,5368084,-,NC_004578.1,0,0,0,0
4607,4607,4607,4789,WP_226992660.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS30390,tnpB,5368120,5368260,-,NC_004578.1,0,0,0,1
4608,4608,4608,4790,WP_005888823.1,hypothetical protein,PSPTO_RS24510,,5368513,5368935,-,NC_004578.1,0,0,0,0
4609,4609,4609,4791,WP_011105141.1,integrase,PSPTO_RS24515,,5368939,5370987,-,NC_004578.1,0,0,0,0
4610,4610,4610,4792,WP_057443144.1,hypothetical protein,PSPTO_RS24520,,5370987,5372882,-,NC_004578.1,0,0,0,0
4611,4611,4611,4793,WP_011105143.1,site-specific integrase,PSPTO_RS24525,,5372875,5374362,-,NC_004578.1,0,0,0,1
4612,4612,4612,4795,WP_162491830.1,ClbS/DfsB family four-helix bundle protein,PSPTO_RS24535,,5376580,5378961,+,NC_004578.1,0,0,0,1
4613,4613,4613,4796,WP_011105146.1,integrase,PSPTO_RS24540,,5378945,5381041,+,NC_004578.1,0,0,0,0
4614,4614,4614,4797,WP_011105147.1,hypothetical protein,PSPTO_RS24545,,5381038,5381676,+,NC_004578.1,0,0,0,0
4615,4615,4615,4798,WP_011105148.1,tyrosine-type recombinase/integrase,PSPTO_RS24550,,5381679,5383103,+,NC_004578.1,0,0,0,1
4616,4616,4616,4800,WP_011105149.1,hypothetical protein,PSPTO_RS24560,,5384172,5384651,-,NC_004578.1,0,0,0,0
4617,4617,4617,4801,WP_046463610.1,UvrD-helicase domain-containing protein,PSPTO_RS24565,,5384766,5388071,-,NC_004578.1,0,0,0,0
4618,4618,4618,4802,WP_011105151.1,hypothetical protein,PSPTO_RS24570,,5388074,5389039,-,NC_004578.1,0,1,0,1
4619,4619,4619,4803,WP_011105152.1,TauD/TfdA family dioxygenase,PSPTO_RS24575,,5389184,5390275,+,NC_004578.1,0,0,0,1
4620,4620,4620,4804,WP_011105153.1,hypothetical protein,PSPTO_RS24580,,5391079,5391924,-,NC_004578.1,0,0,0,0
4621,4621,4621,4805,WP_011105154.1,DNA binding protein,PSPTO_RS24585,,5392110,5392484,+,NC_004578.1,0,0,0,0
4622,4622,4622,4806,WP_046463611.1,hypothetical protein,PSPTO_RS24590,,5392798,5393034,-,NC_004578.1,0,1,1,0
4623,4623,4623,4807,WP_046463612.1,HAD family hydrolase,PSPTO_RS24595,,5393327,5393956,-,NC_004578.1,0,0,0,0
4624,4624,4624,4808,WP_046463613.1,hypothetical protein,PSPTO_RS24600,,5393998,5394318,-,NC_004578.1,0,0,0,0
4625,4625,4625,4809,WP_046463614.1,hypothetical protein,PSPTO_RS24605,,5394335,5394832,-,NC_004578.1,0,0,0,0
4626,4626,4626,4810,WP_046463615.1,hypothetical protein,PSPTO_RS24610,,5394920,5395228,-,NC_004578.1,0,0,0,0
4627,4627,4627,4811,WP_046463616.1,metallophosphoesterase family protein,PSPTO_RS24615,,5395243,5395992,-,NC_004578.1,0,0,0,0
4628,4628,4628,4812,WP_226992661.1,helix-turn-helix domain-containing protein,PSPTO_RS24620,,5396300,5396704,+,NC_004578.1,0,0,0,0
4629,4629,4629,4813,WP_046463617.1,hypothetical protein,PSPTO_RS24625,,5397061,5399070,+,NC_004578.1,0,0,0,0
4630,4630,4630,4814,WP_011105161.1,VWA domain-containing protein,PSPTO_RS24630,,5399103,5399777,+,NC_004578.1,0,0,0,0
4631,4631,4631,4815,WP_011105162.1,protein phosphatase 2C domain-containing protein,PSPTO_RS24635,,5399781,5400563,+,NC_004578.1,0,0,0,0
4632,4632,4632,4816,WP_046463619.1,hypothetical protein,PSPTO_RS24640,,5401252,5402076,+,NC_004578.1,0,0,0,0
4633,4633,4633,4817,WP_003409202.1,IS66-like element ISPsy5 family transposase,PSPTO_RS24645,,5402565,5404118,-,NC_004578.1,0,0,0,0
4634,4634,4634,4818,WP_003409203.1,IS66 family insertion sequence element accessory protein TnpB,PSPTO_RS24650,tnpB,5404136,5404495,-,NC_004578.1,0,0,0,0
4635,4635,4635,4819,WP_011105163.1,hypothetical protein,PSPTO_RS24655,,5404538,5404846,-,NC_004578.1,0,0,0,0
4636,4636,4636,4820,WP_046463621.1,nucleotidyltransferase domain-containing protein,PSPTO_RS24660,,5404836,5405456,-,NC_004578.1,0,0,0,0
4637,4637,4637,4821,WP_011105164.1,pentapeptide repeat-containing protein,PSPTO_RS24665,,5405456,5406439,-,NC_004578.1,0,0,0,1
4638,4638,4638,4822,WP_005741073.1,IS21-like element ISPsy4 family helper ATPase IstB,PSPTO_RS24670,istB,5406651,5407460,-,NC_004578.1,0,0,0,0
4639,4639,4639,4823,WP_002551322.1,IS21-like element ISPsy4 family transposase,PSPTO_RS24675,istA,5407457,5408479,-,NC_004578.1,0,0,0,1
4640,4640,4640,4824,WP_226992662.1,DUF4145 domain-containing protein,PSPTO_RS24680,,5409075,5409677,+,NC_004578.1,0,0,0,0
4641,4641,4641,4825,WP_011105165.1,DUF2726 domain-containing protein,PSPTO_RS24685,,5409688,5410536,-,NC_004578.1,0,0,0,0
4642,4642,4642,4826,WP_046463555.1,hypothetical protein,PSPTO_RS24690,,5410735,5411769,+,NC_004578.1,0,0,0,0
4643,4643,4643,4827,WP_011105167.1,DUF4062 domain-containing protein,PSPTO_RS24695,,5412009,5413049,+,NC_004578.1,0,0,0,0
4644,4644,4644,4829,WP_011105169.1,MFS transporter,PSPTO_RS24705,,5413895,5415073,-,NC_004578.1,0,0,0,0
4645,4645,4645,4830,WP_005763322.1,PLP-dependent aminotransferase family protein,PSPTO_RS24710,,5415268,5416608,+,NC_004578.1,0,0,0,0
