Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"748449.3","Halobacteroides halobius DSM 5150",,748449,"131567;2;1783272;1239;186801;53433;53434;42417;42422;748449","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Halanaerobiales;Halobacteroidaceae;Halobacteroides;Halobacteroides halobius;Halobacteroides halobius DSM 5150","Bacteria","Bacteria","Firmicutes","Clostridia","Halanaerobiales","Halobacteroidaceae","Halobacteroides","Halobacteroides halobius","Complete","DSM 5150",,,,,,,,,,,,,,,,,"DSM 5150",,,"Good","2012-12-28T00:00:00Z",,,"PRJNA46811","SAMN02261360","GCA_000328625.1",,"CP003359.1",,"complete","454/Illumina","30x","1",,,1,,32.46,1,2649255,75,11,,2548,95,93.4,2.7,94.8,,"Dead Sea sediment",,,,,"Israel","Asia","Israel: Dead Sea",,,,,,,,,,,,"Halobacteroides halobius DSM 5150.This organism is part of the GEBA (A Genomic Encyclopedia of Bacteria and Archaea) project.","2014-12-08T22:11:42.703Z","2015-03-16T03:17:09.594Z"
"748671.3","Lactobacillus crispatus ST1",,748671,"131567;2;1783272;1239;91061;186826;33958;1578;47770;748671","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus;Lactobacillus crispatus ST1","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus","Complete","ST1",,,,,,,,,,,,,,,,,,,,"Good","2010-04-22T00:00:00Z","20435723",,"PRJNA46813","SAMEA2272191","GCA_000091765.1",,"FN692037",,"complete",,,,,,1,,36.88,1,2043161,64,8,,1984,99.8,99,,100,,"the crop of chickens, displays a strong protein-dependent adhesion to the epithelial cells of human vagina","isolated from the crop of chickens, displays a strong protein-dependent adhesion to the epithelial cells of human vagina",,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"Lactobacillus crispatus ST1. Lactobacillus crispatus is among the most prevalent species of the Lactobacillus-dominated human vaginal microbiota. Strain ST1, originally isolated from the crop of chickens, displays a strong protein-dependent adhesion to the epithelial cells of human vagina.","2014-12-08T22:11:52.668Z","2015-03-16T03:17:09.594Z"
"749219.3","Moraxella catarrhalis RH4",,749219,"131567;2;1224;1236;2887326;468;475;480;749219","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Moraxella;Moraxella catarrhalis;Moraxella catarrhalis RH4","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Moraxella","Moraxella catarrhalis","Complete","RH4",,,,"MLST.Moraxella_catarrhalis.128",,,,,,,,,,,,,,,,"Good","2010-05-11T00:00:00Z","20453089",,"PRJNA46869","SAMN02470825","GCA_000302495.1",,"CP002005",,"complete",,,,,,1,,41.67,1,1863286,50,8,,1885,99.7,99.7,,100,,"human blood","isolated from human blood and will be used for comparative analysis",,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"Moraxella catarrhalis RH4. Moraxella catarrhalis RH4 was originally isolated from human blood and will be used for comparative analysis.","2014-12-08T22:12:04.863Z","2015-03-16T03:17:09.594Z"
"749222.3","Nitratifractor salsuginis DSM 16511",,749222,"131567;2;1224;68525;29547;213849;2771472;269260;269261;749222","cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Nitratifractor;Nitratifractor salsuginis;Nitratifractor salsuginis DSM 16511","Bacteria","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor","Nitratifractor salsuginis","Complete","DSM 16511",,,,,,,,,,,,,,,,,"DSM 16511",,,"Good","2011-01-18T00:00:00Z",,,"PRJNA46883","SAMN00713578","GCA_000186245.1","SRR3923829,SRR3923830,SRR3923831","CP002452",,"complete",,,,,,1,,53.91,1,2101285,44,4,,2099,99.9,99.7,,99.9,,,,,,,,,,,,,,,,,,,,,"Nitratifractor salsuginis DSM 16511.This organism is part of the GEBA (A Genomic Encyclopedia of Bacteria and Archaea) project.","2014-12-08T22:12:27.173Z","2015-03-16T03:17:09.594Z"
"749414.3","Streptomyces bingchenggensis BCW-1",,749414,"131567;2;1783272;201174;1760;85011;2062;1883;379067;749414","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces bingchenggensis;Streptomyces bingchenggensis BCW-1","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces bingchenggensis","Complete","BCW-1",,,,"MLST.Streptomyces_spp.54",,,,,,,,,,,,,,,,"Good","2010-05-28T00:00:00Z","20581206",,"PRJNA46847","SAMN02603683","GCA_000092385.1",,"CP002047",,"complete",,,,,,1,,70.75,1,11936683,64,18,,10313,97.9,93.1,,100,,"soil sample collected","isolated from a soil sample collected in Harbin, China",,,,"China",,"Harbin China",,,,,,,,,,,,"Streptomyces bingchenggensis BCW-1.Streptomyces bingchenggensis BCW-1 was isolated from a soil sample collected in Harbin, China. It has been deposited at the China General Microbiology Culture Collection Center (Accession No:CGMCC1734).","2014-12-08T22:13:38.343Z","2015-03-16T03:17:09.594Z"
"749927.5","Amycolatopsis mediterranei U32",,749927,"131567;2;1783272;201174;1760;85010;2070;1813;33910;749927","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis mediterranei;Amycolatopsis mediterranei U32","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis mediterranei","Complete","U32",,,,,,,,,,,,,,,,,,,,"Good","2010-06-29T00:00:00Z","20567260",,"PRJNA46889","SAMN02603409","GCA_000196835.1",,"CP002000",,"complete",,,,,,1,,71.29,1,10236715,52,12,,9714,100,99.7,,100,,,,,,,,,,,,,,,,,,,,,"Amycolatopsis mediterranei U32. Project description not provided","2014-12-08T22:10:01.830Z","2015-03-16T03:17:09.594Z"
"751585.3","Coprococcus sp. ART55/1",,751585,"131567;2;1783272;1239;186801;186802;186803;33042;2684943;751585","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;unclassified Coprococcus;Coprococcus sp. ART55/1","Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus sp. ART55/1","Complete","ART55/1",,,,,,,,,,,,,,,,,,,,"Good","2010-04-23T00:00:00Z",,,"PRJNA45915","SAMEA3138371","GCA_000210595.1",,"FP929039",,"complete","454","17x",,,,1,,41.08,1,3123007,28,2,,2594,93.6,91.4,8.7,93,,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"Coprococcus sp. ART55/1. Project description not provided.;missing rRNA genes","2014-12-08T22:11:02.835Z","2015-03-16T03:17:09.594Z"
"751945.3","Thermus oshimai JL-2",,751945,"131567;2;1783272;1297;188787;68933;188786;270;56957;751945","cellular organisms;Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus oshimai;Thermus oshimai JL-2","Bacteria","Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus oshimai","Complete","JL-2",,,,,,,,,,,,,,,,,,,,"Good","2012-11-05T00:00:00Z",,,"PRJNA63181","SAMN02261408","GCA_000309885.1","SRR3927484","CP003249.1,CP003251.1,CP003250.1",,"complete","454/Illumina","30x","1",,2,3,,68.56,1,2072393,52,6,,2491,98.7,98.4,1.1,93.9,,,,,,,,,,,,,,,,,,,,,"This strain will be used for comparative analysis.","2014-12-08T22:13:41.650Z","2015-03-16T03:17:09.594Z"
"75379.4","Thiomonas intermedia K12",,75379,"131567;2;1224;28216;80840;224471;32012;926;75379","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales genera incertae sedis;Thiomonas;Thiomonas intermedia;Thiomonas intermedia K12","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales",,"Thiomonas","Thiomonas intermedia","Complete","K12",,,,,,,,,,,,,,,,,,,,"Good","2009-08-27T00:00:00Z",,,"PRJNA33641","SAMN02598504","GCA_000092605.1","SRR3924559,SRR3924560","CP002021,CP002022,CP002023",,"complete",,,,,2,3,,63.8,1,3396378,45,2,,3299,95,94.9,,100,,,,,,,,,,,,,,,,,,,,,"Thiomonas intermedia K12. This strain is a model for the study of carboxysomes which sequester the CO2-fixing enzyme ribulose-bisphosphate carboxylase. The genome sequence will provide information on the proteins involved in carbon and sulfur metabolism. ","2014-12-08T22:13:42.557Z","2015-03-16T03:17:09.594Z"
"754409.6","Winogradskyella sp. PG-2",,754409,"131567;2;1783270;68336;976;117743;200644;49546;286104;2615021;754409","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;unclassified Winogradskyella;Winogradskyella sp. PG-2","Bacteria","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Winogradskyella sp. PG-2","Complete","PG-2",,,,,,,,,,,,,,,,,,,,"Good","2014-05-08T00:00:00Z","24874677",,"PRJDB1597","SAMD00000346","GCA_000828715.1",,"AP014583.1",,,"454 FLX","46x","Newbler v. 2.7",,,1,,32.18,1,3811479,54,6,,3518,99,98.6,,100,,,,,,,,,,,,,,,,,,,,,"This organism will be used for comparative analysis to investigate function and evolution of proteorhodopsin.","2015-03-12T14:02:21.670Z","2015-03-16T03:17:09.594Z"
"754476.3","Methylophaga sp. JAM1",,754476,"131567;2;1224;1236;72273;135616;40222;754476","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga nitratireducenticrescens","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga","Methylophaga nitratireducenticrescens","Complete","JAM1",,,,,,,,,,,,,,,,,,,,"Good","2012-05-03T00:00:00Z",,,"PRJNA84457",,"GCA_000260985.2",,"CP003390.1",,"complete",,,,,,1,,44.7,1,3137192,44,9,,3060,95.4,93.7,,100,,,,,,,,,,,,,,,,,,,,,"The goal of this project is to characterize a denitrifying biofilm in seawater. After identifying the more abundant bacteria in the biofilm, we wish to understand what they do and how do they interact with each other.","2014-12-08T22:12:03.564Z","2015-03-16T03:17:09.594Z"
"754477.3","Methylophaga sp. JAM7",,754477,"131567;2;1224;1236;72273;135616;40222;754477","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga frappieri","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga","Methylophaga frappieri","Complete","JAM7",,,,,,,,,,,,,,,,,,,,"Good","2012-05-03T00:00:00Z",,,"PRJNA84459",,"GCA_000260965.1",,"CP003380.1,CP003381.1",,"complete",,,,,1,2,,47.9185,1,2697465,41,9,,2709,95,94,0.4,99.1,,,,,,,,,,,,,,,,,,,,,"The goal of this project is to characterize a denitrifying biofilm in seawater. After identifying the more abundant bacteria in the biofilm, we wish to understand what they do and how do they interact with each other.","2014-12-08T22:12:03.572Z","2015-03-16T03:17:09.594Z"
"754523.3","Rhizobium leguminosarum bv. trifolii WSM1689",,754523,"131567;2;1224;28211;356;82115;227290;379;384;386;754523","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium leguminosarum;Rhizobium leguminosarum bv. trifolii;Rhizobium leguminosarum bv. trifolii WSM1689","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium leguminosarum","Complete","WSM1689",,"biovar trifolii",,,,,,,,,,,,,,," ",,,"Good","2014-01-13T00:00:00Z",,,"PRJNA62289","SAMN02769650","GCA_000517605.1","SRR3927461","CP007045.1,CP007050.1,CP007048.1,CP007047.1,CP007049.1,CP007046.1",,"complete","454-GS-FLX-Titanium; Illumina HiSeq","'8.3x 454, 774.6x Illumina'","VELVET; version 1.1.05; Newbler;",,5,6,,60.9297,1,4854518,50,9,,6828,99.4,97.2,1.1,100,,"root nodule",,"1995",1995,,"Greece","Europe","Greece: 6 km from Eggares, Naxos",,"Trifolium uniflorum",,,,,,,,,,"-","2014-12-08T22:12:42.449Z","2015-03-16T03:17:09.594Z"
"755178.3","Cyanobacterium aponinum PCC 10605",,755178,"131567;2;1783272;1798711;1117;1301283;1118;2815910;102234;379064;755178","cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Geminocystaceae;Cyanobacterium;Cyanobacterium aponinum;Cyanobacterium aponinum PCC 10605","Bacteria","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Geminocystaceae","Cyanobacterium","Cyanobacterium aponinum","Complete","PCC 10605",,,,,,,,,,,,,,,,," ",,,"Good","2012-12-07T00:00:00Z",,,"PRJNA158691","SAMN02261329","GCA_000317675.1",,"CP003947.1,CP003948.1",,"complete",,"30x","1",,,1,,34.96,1,4114099,43,6,,3708,97.8,97.4,,100,,"fresh water",,,,,,,,,,,,,,,,,,,"The CyanoGEBA Sequencing Project is part of the DOE Joint Genome Institute¿¿¿s Genomic Encyclopedia of Bacteria and Archaeainitiative.  The CyanoGEBA project is a collaboration between the JGI and the Pasteur Culture Collection aimed at improving sequencing coverage of the cyanobacterial phylum based on phylogenetic criteria.","2014-12-08T22:11:05.521Z","2015-03-16T03:17:09.594Z"
"755732.3","Fluviicola taffensis DSM 16823",,755732,"131567;2;1783270;68336;976;117743;200644;1853230;332102;191579;755732","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Fluviicola taffensis;Fluviicola taffensis DSM 16823","Bacteria","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola taffensis","Complete","DSM 16823",,,,,,,,,,,,,,,,,"DSM 16823",,,"Good","2011-03-31T00:00:00Z",,,"PRJNA47603","SAMN00713599","GCA_000194605.1","SRR3926717","CP002542",,"complete",,,,,,1,,36.49,1,4633577,40,6,,4136,99.3,99.3,,99,,,,,,,,,,,,,,,,,,,,,"Fluviicola taffensis DSM 16823.This organism is part of the GEBA (A Genomic Encyclopedia of Bacteria and Archaea) project.","2014-12-08T22:11:38.743Z","2015-03-16T03:17:09.594Z"
"756272.5","Planctomyces brasiliensis DSM 5305",,756272,"131567;2;1783257;203682;203683;112;126;1649490;119;756272","cellular organisms;Bacteria;PVC group;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rubinisphaera;Rubinisphaera brasiliensis;Rubinisphaera brasiliensis DSM 5305","Bacteria","Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Rubinisphaera","Rubinisphaera brasiliensis","Complete","DSM 5305",,,,,,,,,,,,,,,,,,,,"Good","2010-10-26T00:00:00Z",,,"PRJNA47863",,"GCA_000165715.3",,"CP002546",,"complete",,,,,,1,,56.45,1,6006602,45,6,,5220,99.9,99.9,2.6,96.2,,,,,,,,,,,,,,,,,,,,,"This organism is part of the GEBA (A Genomic Encyclopedia of Bacteria and Archaea) project.","2014-12-08T22:12:32.414Z","2015-03-16T03:17:09.594Z"
"757424.7","Herbaspirillum seropedicae SmR1",,757424,"131567;2;1224;28216;80840;75682;963;964;757424","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum seropedicae;Herbaspirillum seropedicae SmR1","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Herbaspirillum seropedicae","Complete","SmR1",,,,,,,,,,,,,,,,,,,,"Good","2010-07-02T00:00:00Z",,,"PRJNA47945","SAMN02603247","GCA_000143225.1",,"CP002039",,"complete",,,,,,1,,63.4,1,5513887,55,9,,4859,99.9,99.6,0.9,100,,,,,,,,,,,,,,,,,,,,,"Herbaspirillum seropedicae SmR1.Herbaspirillum seropedicae SmR1 is streptomycin resistant strain. It is non-phytopathogenic and produces interesting biotechnological products such as polybetaalkanoates and cyanophycin.","2014-12-08T22:11:46.825Z","2015-03-16T03:17:09.594Z"
"759362.5","Ketogulonicigenium vulgare WSH-001",,759362,"131567;2;1224;28211;204455;2854170;92944;92945;759362","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium;Ketogulonicigenium vulgare;Ketogulonicigenium vulgare WSH-001","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Ketogulonicigenium","Ketogulonicigenium vulgare","Complete","WSH-001",,,,,,,,,,,,,,,,,,,,"Good","2011-08-12T00:00:00Z","21994934",,"PRJNA48079","SAMN02603460","GCA_000223375.1",,"CP002018,CP002019,CP002020",,"complete",,,,,2,3,,61.73,1,2766400,57,15,,3166,99.2,98.1,,98.5,,,,,,,,,,,,,,,,,,,,,"Ketogulonicigenium vulgare WSH-001.Project description not provided.","2014-12-08T22:11:48.030Z","2015-03-16T03:17:09.594Z"
"759620.6","Weissella ceti strain WS74",,759620,"131567;2;1783272;1239;91061;186826;33958;46255;759620","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella ceti","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella ceti","Complete","WS74",,,,,,,,,,,,,,,,,,,,"Good","2014-09-09T00:00:00Z","25323710",,"PRJNA257148","SAMN02947894","GCA_000750515.1",,"CP009223.1",,,"IonTorrent 200bp fragment","210x","de novo with Mira 4.0; Newbler v. 2.9",,,1,,40.7,1,1389513,75,16,,1289,99.9,99.6,0.5,99.5,,,,,,,,,,,,,,,,,,,,,"Weissella ceti is a Gram-positive non-motile bacterium that is an emerging pathogen affecting rainbow trout, Onchorhynchus mykiss (Walbaum), farms. Outbreaks are characterized by acute haemorrhagic septicaemia and high mortality rates.","2014-12-08T23:19:37.872Z","2015-03-16T03:17:09.594Z"
"759620.7","Weissella ceti strain WS105",,759620,"131567;2;1783272;1239;91061;186826;33958;46255;759620","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella ceti","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella ceti","Complete","WS105",,,,,,,,,,,,,,,,,,,,"Good","2014-09-09T00:00:00Z","25323710",,"PRJNA257149","SAMN02947896","GCA_000750535.1",,"CP009224.1",,,"IonTorrent 200bp fragment","296x","de novo with Mira 4.0; Newbler v. 2.9",,,1,,40.7,1,1390397,69,15,,1290,99.8,99.6,0.5,99,,,,,,,,,,,,,,,,,,,,,"Weissella ceti is a Gram-positive non-motile bacterium that is an emerging pathogen affecting rainbow trout, Onchorhynchus mykiss (Walbaum), farms. Outbreaks are characterized by acute haemorrhagic septicaemia and high mortality rates.","2014-12-08T23:19:38.364Z","2015-03-16T03:17:09.594Z"
"759913.3","Streptococcus dysgalactiae subsp. equisimilis AC-2713",,759913,"131567;2;1783272;1239;91061;186826;1300;1301;119603;1334;119602;759913","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus dysgalactiae group;Streptococcus dysgalactiae;Streptococcus dysgalactiae subsp. equisimilis;Streptococcus dysgalactiae subsp. equisimilis AC-2713","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae","Complete","AC-2713",,,,"MLST.Streptococcus_dysgalactiae_equisimilis.128",,,,,,,,,,,,,,,,"Good","2012-10-31T00:00:00Z",,,"PRJNA48119","SAMEA3138428","GCA_000317855.1",,"HE858529.1",,"complete",,,"1",,,1,,39.52,1,2179445,57,15,,2171,99.1,98.6,0.9,99.1,,,,,,,,,,,,,,,,,,,,,"Streptococcus dysgalactiae subsp. equisimilis AC-2713 This S. dysgalactiae subsp. equisimilis isolate possesses the group A cell wall carbohydrate antigen. The strain was decribed in: Brandt, C. M., G. Haase, et al. (1999). 'Characterization of blood culture isolates of Streptococcus dysgalactiae subsp. equisimilis possessing Lancefield's group A antigen.' Journal of Clinical Microbiology 37(12): 4194-4197.","2014-12-08T22:13:30.160Z","2015-03-16T03:17:09.594Z"
"759914.5","Brachyspira pilosicoli 95/1000",,759914,"131567;2;203691;203692;1643686;143786;29521;52584;759914","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira pilosicoli;Brachyspira pilosicoli 95/1000","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira","Brachyspira pilosicoli","Complete","95/1000",,,,,,,,,,,,,,,,,,,,"Good","2010-07-16T00:00:00Z",,,"PRJNA48097","SAMN02603103","GCA_000143725.1",,"CP002025",,"complete",,,,,,1,,27.9,1,2586443,33,3,,2296,97.6,97,,95.2,,"pig","isolated from a pig",,,,,,,,"Pig, Sus scrofa","Pig",,,,"Nonhuman Mammal",,,,,"Brachyspira pilosicoli 95/1000.The strain Brachyspira pilosicoli 95/1000 was isolated from a pig.","2014-12-08T22:10:33.601Z","2015-03-16T03:17:09.594Z"
"760011.3","Sphaerochaeta coccoides DSM 17374",,760011,"131567;2;203691;203692;136;2791015;399320;273376;760011","cellular organisms;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Sphaerochaetaceae;Sphaerochaeta;Sphaerochaeta coccoides;Sphaerochaeta coccoides DSM 17374","Bacteria","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Sphaerochaetaceae","Sphaerochaeta","Sphaerochaeta coccoides","Complete","DSM 17374",,,,,,,,,,,,,,,,,"DSM 17374",,,"Poor","2011-04-21T00:00:00Z",,,"PRJNA48121","SAMN00713608","GCA_000208385.1","SRR3926786","CP002659",,"complete",,,,,,1,,50.56,1,2227296,47,6,,2021,99.1,99,3.7,63.8,"Low CheckM completeness score",,,,,,,,,,,,,,,,,,,,"Spirochaeta coccoides DSM 17374.This organism is part of the GEBA (A Genomic Encyclopedia of Bacteria and Archaea) project.","2014-12-08T22:12:56.168Z","2015-03-16T03:17:09.594Z"
